customer_id,timestamp,age,gender,location,device_type,session_duration,pages_visited,purchase_amount,cart_items,category_visited,payment_method,discount_used,return_requested,customer_loyalty_score,churn_label
CUST-7423,2/3/2025 18:55,36,Other,UK,Mobile,74,18,459.87,2,Beauty,PayPal,TRUE,FALSE,96.82,0
CUST-3138,2/3/2025 19:00,55,Other,USA,Tablet,1665,6,439.07,2,Sports,Credit Card,FALSE,TRUE,43.66,0
CUST-4940,2/1/2025 13:25,64,Female,Australia,Mobile,1301,5,115.61,2,Books,Cryptocurrency,FALSE,TRUE,97.67,0
CUST-8413,2/2/2025 16:18,52,Other,UK,Tablet,2436,2,127.85,2,Clothing,Cryptocurrency,FALSE,FALSE,80.13,0
CUST-1595,2/2/2025 16:21,43,Female,India,Desktop,2619,18,182.82,2,Books,Cryptocurrency,TRUE,TRUE,43.38,0
CUST-9526,2/1/2025 13:28,23,Male,Australia,Mobile,1143,17,497.32,4,Home Decor,Net Banking,FALSE,FALSE,10.16,1
CUST-7504,2/3/2025 19:25,25,Other,Canada,Desktop,441,10,31.8,0,Sports,Cryptocurrency,FALSE,FALSE,56.42,0
CUST-5610,2/2/2025 3:00,63,Male,USA,Desktop,1949,8,176.11,4,Beauty,Debit Card,FALSE,TRUE,71.33,0
CUST-5748,2/2/2025 3:02,21,Other,Germany,Mobile,2670,6,434.53,4,Clothing,Credit Card,FALSE,FALSE,17.62,1
CUST-5326,2/2/2025 16:36,64,Female,USA,Tablet,3408,11,50.69,4,Beauty,Net Banking,FALSE,FALSE,90.48,0
CUST-5551,2/3/2025 6:12,52,Male,Australia,Mobile,2558,10,73.05,4,Clothing,Credit Card,TRUE,FALSE,84.26,0
CUST-9508,2/2/2025 3:08,59,Male,USA,Mobile,2463,16,64.95,4,Clothing,Credit Card,TRUE,FALSE,64.55,0
CUST-1648,2/2/2025 16:45,35,Other,Germany,Mobile,1442,8,76.12,3,Beauty,Cryptocurrency,FALSE,TRUE,70.94,0
CUST-2070,2/3/2025 6:24,55,Female,USA,Mobile,2075,11,405.72,0,Books,Net Banking,TRUE,FALSE,88.86,0
CUST-1950,2/3/2025 6:28,47,Female,USA,Tablet,1109,11,468.91,1,Books,Cryptocurrency,FALSE,TRUE,83.49,0
CUST-7172,2/3/2025 20:10,34,Male,Canada,Tablet,2912,4,442.78,3,Sports,Credit Card,FALSE,FALSE,32.91,0
CUST-1734,2/3/2025 20:15,28,Other,USA,Tablet,3002,17,318.33,0,Sports,Credit Card,TRUE,FALSE,14.02,1
CUST-7618,2/2/2025 17:00,23,Male,Australia,Desktop,1835,7,169.02,2,Clothing,PayPal,FALSE,FALSE,97.02,0
CUST-4443,2/3/2025 20:25,51,Male,Canada,Mobile,2870,18,286.87,1,Books,PayPal,FALSE,FALSE,49.89,0
CUST-1450,2/3/2025 6:48,33,Female,India,Tablet,690,7,396.93,5,Beauty,Net Banking,FALSE,FALSE,69.22,0
CUST-8946,2/3/2025 6:52,35,Female,USA,Desktop,468,13,467.57,3,Sports,PayPal,TRUE,TRUE,55.5,0
CUST-4549,2/3/2025 20:40,19,Male,USA,Mobile,1436,10,385.34,0,Electronics,PayPal,FALSE,TRUE,16.2,1
CUST-7090,2/3/2025 20:45,38,Other,India,Tablet,997,9,92.21,3,Books,PayPal,TRUE,FALSE,41.59,0
CUST-5645,2/2/2025 3:32,39,Female,Canada,Tablet,1661,18,387.35,4,Clothing,Net Banking,FALSE,TRUE,38.03,0
CUST-7670,2/3/2025 20:55,31,Other,Germany,Tablet,3374,9,376.53,0,Books,Cryptocurrency,FALSE,FALSE,3.51,1
CUST-5438,2/3/2025 7:12,39,Other,Australia,Desktop,2507,18,79.18,2,Books,Debit Card,FALSE,FALSE,15.27,1
CUST-3105,2/3/2025 21:05,49,Other,India,Mobile,3147,18,355.79,3,Home Decor,Credit Card,TRUE,FALSE,43.34,0
CUST-1477,2/3/2025 7:20,55,Other,Canada,Desktop,444,13,413.47,4,Sports,Cryptocurrency,FALSE,TRUE,35.82,0
CUST-1251,2/3/2025 21:15,39,Other,Germany,Desktop,2192,1,90.24,4,Sports,PayPal,TRUE,TRUE,45.89,0
CUST-6480,2/3/2025 7:28,49,Female,Germany,Mobile,3320,14,111.14,0,Clothing,PayPal,FALSE,TRUE,4.96,1
CUST-3642,2/2/2025 3:46,63,Male,Australia,Desktop,1494,19,274.22,2,Electronics,Net Banking,TRUE,TRUE,79.23,0
CUST-6983,2/3/2025 21:30,61,Female,USA,Mobile,3576,9,448.79,1,Books,Debit Card,TRUE,FALSE,25.06,1
CUST-6800,2/2/2025 17:45,25,Female,Germany,Tablet,110,14,50.77,4,Sports,Net Banking,TRUE,TRUE,69.49,0
CUST-5977,2/2/2025 3:52,40,Female,UK,Tablet,3065,18,291.88,0,Sports,Debit Card,TRUE,FALSE,70.03,0
CUST-8235,2/3/2025 7:48,63,Male,USA,Tablet,3027,12,177.99,2,Home Decor,Cryptocurrency,TRUE,TRUE,41.62,0
CUST-8323,2/3/2025 7:52,62,Female,Germany,Tablet,537,20,362.13,1,Sports,Net Banking,TRUE,FALSE,83.11,0
CUST-9451,2/2/2025 17:57,54,Male,UK,Mobile,3266,7,99.74,1,Electronics,Debit Card,FALSE,TRUE,14.48,1
CUST-2244,2/2/2025 4:00,47,Male,UK,Desktop,2059,11,192.04,1,Beauty,Debit Card,TRUE,FALSE,80.52,0
CUST-2468,2/2/2025 4:02,20,Other,India,Tablet,1478,8,436.05,2,Clothing,PayPal,TRUE,TRUE,15.58,1
CUST-8579,2/1/2025 14:02,19,Other,India,Desktop,3211,11,163.83,5,Sports,Credit Card,FALSE,TRUE,49.29,0
CUST-4301,2/3/2025 22:15,37,Male,Germany,Mobile,1518,14,413.04,5,Books,PayPal,FALSE,TRUE,45.14,0
CUST-4219,2/1/2025 14:04,58,Male,Australia,Tablet,39,10,261.35,3,Electronics,PayPal,FALSE,FALSE,33.07,0
CUST-7126,2/2/2025 4:10,60,Male,Canada,Tablet,722,1,410.67,1,Electronics,Net Banking,FALSE,TRUE,56.08,0
CUST-5414,2/3/2025 8:24,36,Other,Australia,Desktop,577,6,309.6,4,Books,PayPal,TRUE,TRUE,66.55,0
CUST-3511,2/1/2025 14:07,36,Other,Germany,Tablet,2465,8,35.06,5,Electronics,PayPal,FALSE,FALSE,38.93,0
CUST-3046,2/3/2025 8:32,52,Female,Australia,Tablet,712,12,97.74,4,Beauty,Credit Card,FALSE,TRUE,88.94,0
CUST-6397,2/2/2025 18:27,58,Other,India,Mobile,764,4,95.64,4,Books,PayPal,TRUE,TRUE,39.17,0
CUST-6753,2/3/2025 22:50,38,Female,Germany,Desktop,1131,15,302.88,1,Beauty,Credit Card,FALSE,TRUE,2.33,1
CUST-5416,2/3/2025 8:44,33,Female,Australia,Desktop,2675,4,102.01,3,Clothing,Debit Card,FALSE,TRUE,50.85,0
CUST-7590,2/3/2025 23:00,24,Female,Germany,Desktop,1428,12,107.7,0,Beauty,Net Banking,FALSE,TRUE,23.05,1
CUST-1814,2/1/2025 14:13,46,Male,Germany,Desktop,755,9,256.19,5,Beauty,Debit Card,TRUE,FALSE,64.73,0
CUST-4957,2/2/2025 18:42,44,Male,Germany,Mobile,165,16,258.75,0,Clothing,PayPal,FALSE,FALSE,62.71,0
CUST-8003,2/3/2025 23:15,20,Female,Germany,Tablet,1254,13,135.23,4,Books,Credit Card,TRUE,TRUE,91.55,0
CUST-1769,2/3/2025 9:04,21,Female,UK,Mobile,184,16,498.24,5,Electronics,PayPal,FALSE,FALSE,69.4,0
CUST-4365,2/3/2025 23:25,48,Male,Germany,Desktop,901,9,318.37,5,Electronics,Net Banking,FALSE,FALSE,33.75,0
CUST-3637,2/2/2025 18:54,25,Other,USA,Desktop,1185,8,497.12,2,Books,Credit Card,TRUE,TRUE,89.42,0
CUST-1266,2/3/2025 23:35,36,Other,Australia,Tablet,568,4,95.22,4,Sports,Cryptocurrency,TRUE,FALSE,89.13,0
CUST-6005,2/1/2025 14:20,57,Male,UK,Desktop,262,7,252.49,1,Electronics,Credit Card,TRUE,TRUE,21.36,1
CUST-9367,2/1/2025 14:21,36,Female,UK,Tablet,2216,13,402.79,5,Sports,Debit Card,FALSE,FALSE,9.32,1
CUST-1061,2/3/2025 9:28,25,Female,India,Desktop,2095,11,356.8,0,Sports,Net Banking,TRUE,TRUE,76.38,0
CUST-8907,2/1/2025 14:23,18,Female,Germany,Tablet,3034,15,96.92,1,Clothing,Credit Card,FALSE,TRUE,60.94,0
CUST-2405,2/1/2025 14:24,19,Male,Canada,Mobile,134,12,13.09,5,Electronics,PayPal,FALSE,FALSE,28.32,1
CUST-1416,2/4/2025 0:05,22,Male,Canada,Mobile,2217,1,419.64,2,Books,Cryptocurrency,FALSE,TRUE,21.11,1
CUST-9786,2/1/2025 14:26,55,Other,Australia,Tablet,1941,7,179.76,1,Clothing,Debit Card,TRUE,TRUE,11.95,1
CUST-3309,2/4/2025 0:15,27,Other,UK,Desktop,1455,3,105.55,0,Electronics,PayPal,FALSE,TRUE,94.66,0
CUST-1044,2/3/2025 9:52,23,Male,Canada,Desktop,1439,16,399.9,1,Books,Credit Card,FALSE,TRUE,12.72,1
CUST-4702,2/4/2025 0:25,34,Female,India,Tablet,3200,18,416.84,3,Books,PayPal,TRUE,FALSE,80.8,0
CUST-1062,2/4/2025 0:30,20,Female,UK,Mobile,439,4,177.15,1,Electronics,Cryptocurrency,FALSE,TRUE,47.55,0
CUST-4782,2/2/2025 19:33,39,Male,USA,Desktop,2879,2,403.01,4,Sports,Credit Card,FALSE,TRUE,20,1
CUST-5579,2/2/2025 19:36,61,Female,UK,Tablet,3081,11,485.78,3,Beauty,Debit Card,TRUE,TRUE,20.28,1
CUST-2761,2/4/2025 0:45,65,Other,USA,Desktop,859,16,408.7,1,Beauty,Cryptocurrency,TRUE,TRUE,91.69,0
CUST-9804,2/4/2025 0:50,57,Female,India,Tablet,2823,5,219.72,1,Sports,Cryptocurrency,FALSE,FALSE,73.63,0
CUST-8725,2/1/2025 14:35,18,Female,UK,Tablet,2633,2,227.31,1,Sports,PayPal,TRUE,TRUE,55.08,0
CUST-1314,2/1/2025 14:36,48,Female,Australia,Mobile,2743,20,105.44,0,Beauty,Net Banking,FALSE,TRUE,2.85,1
CUST-8257,2/2/2025 5:14,40,Female,UK,Tablet,674,10,340.69,4,Electronics,Net Banking,FALSE,FALSE,50.58,0
CUST-7587,2/4/2025 1:10,46,Male,UK,Tablet,1536,8,439.12,5,Books,Cryptocurrency,FALSE,TRUE,75.35,0
CUST-2612,2/3/2025 10:36,39,Male,India,Tablet,2072,3,397.57,4,Home Decor,Debit Card,FALSE,TRUE,26.09,1
CUST-4400,2/2/2025 20:00,42,Other,India,Tablet,419,6,338.19,2,Clothing,Net Banking,FALSE,TRUE,90.38,0
CUST-3889,2/1/2025 14:41,27,Female,Canada,Mobile,1526,20,373.15,4,Beauty,Net Banking,TRUE,FALSE,2.9,1
CUST-1209,2/4/2025 1:30,39,Female,USA,Mobile,624,9,349.48,0,Clothing,PayPal,FALSE,FALSE,59.95,0
CUST-3611,2/2/2025 5:26,29,Female,India,Tablet,1796,9,2.94,2,Electronics,Debit Card,FALSE,FALSE,73.12,0
CUST-1999,2/4/2025 1:40,63,Female,Germany,Desktop,2452,4,250.62,5,Clothing,Cryptocurrency,FALSE,TRUE,21.91,1
CUST-6391,2/2/2025 5:30,56,Other,India,Tablet,3151,4,29.7,3,Sports,Debit Card,FALSE,FALSE,21.14,1
CUST-4499,2/2/2025 20:18,37,Male,Germany,Tablet,385,11,486.93,3,Clothing,Net Banking,FALSE,TRUE,25.98,1
CUST-9677,2/1/2025 14:47,38,Other,India,Desktop,2917,10,138.77,0,Home Decor,Net Banking,FALSE,FALSE,93.11,0
CUST-5997,2/3/2025 11:12,23,Male,Australia,Desktop,1906,1,349.78,5,Clothing,PayPal,FALSE,TRUE,39.81,0
CUST-3730,2/4/2025 2:05,58,Male,UK,Desktop,798,18,337.01,5,Home Decor,Net Banking,FALSE,TRUE,78.77,0
CUST-8500,2/2/2025 5:40,48,Female,UK,Desktop,3311,18,44.25,3,Beauty,Net Banking,FALSE,FALSE,12.81,1
CUST-4067,2/4/2025 2:15,31,Male,India,Mobile,937,17,276.32,2,Beauty,Credit Card,TRUE,TRUE,89.97,0
CUST-2408,2/2/2025 20:36,43,Male,India,Mobile,1426,4,302,3,Sports,Net Banking,FALSE,FALSE,76.17,0
CUST-9644,2/2/2025 5:46,33,Female,UK,Desktop,3582,11,141.56,2,Electronics,Debit Card,TRUE,FALSE,16.11,1
CUST-9809,2/2/2025 20:42,59,Female,Australia,Mobile,2402,16,474.15,1,Sports,Credit Card,FALSE,TRUE,13.76,1
CUST-3119,2/2/2025 5:50,51,Female,Canada,Desktop,1945,10,194.46,2,Beauty,PayPal,FALSE,TRUE,5.16,1
CUST-9254,2/2/2025 20:48,18,Other,USA,Tablet,2698,20,105.28,3,Sports,PayPal,TRUE,TRUE,10.85,1
CUST-8179,2/2/2025 20:51,61,Male,Australia,Tablet,924,3,205.14,3,Home Decor,Credit Card,TRUE,FALSE,40.6,0
CUST-7351,2/1/2025 14:58,45,Other,Australia,Tablet,1026,17,127.66,5,Beauty,Net Banking,FALSE,FALSE,8.1,1
CUST-8406,2/4/2025 2:55,65,Other,India,Tablet,1443,6,59.99,1,Home Decor,Credit Card,TRUE,FALSE,48.5,0
CUST-9798,2/3/2025 12:00,64,Other,Canada,Desktop,2771,19,380.68,4,Books,Net Banking,TRUE,FALSE,53.55,0
CUST-9213,2/2/2025 6:02,37,Female,Germany,Tablet,2902,10,308.59,3,Clothing,Net Banking,FALSE,FALSE,37.62,0
CUST-2454,2/3/2025 12:08,41,Female,India,Desktop,163,18,34.5,2,Books,PayPal,FALSE,FALSE,73.8,0
CUST-2689,2/2/2025 6:06,55,Other,Germany,Tablet,2601,14,224.83,5,Sports,Credit Card,TRUE,FALSE,32.78,0
CUST-5112,2/1/2025 15:04,35,Other,USA,Tablet,3323,14,381,4,Home Decor,PayPal,TRUE,TRUE,67.01,0
CUST-6769,2/3/2025 12:20,49,Female,India,Tablet,1686,13,166.41,0,Beauty,Cryptocurrency,FALSE,FALSE,74.5,0
CUST-2779,2/2/2025 6:12,21,Other,Germany,Desktop,1112,1,136.55,4,Home Decor,Credit Card,TRUE,TRUE,94.38,0
CUST-1352,2/1/2025 15:07,19,Male,USA,Mobile,2219,19,323.47,5,Books,Credit Card,FALSE,TRUE,57.26,0
CUST-7827,2/4/2025 3:40,54,Male,India,Mobile,2227,7,256.36,1,Clothing,PayPal,FALSE,TRUE,21.15,1
CUST-7649,2/4/2025 3:45,65,Other,India,Desktop,413,12,482.69,0,Electronics,Cryptocurrency,TRUE,TRUE,24.91,1
CUST-2952,2/2/2025 21:30,46,Other,Australia,Desktop,2769,7,337.58,1,Beauty,Net Banking,FALSE,FALSE,76.6,0
CUST-1113,2/2/2025 6:22,30,Other,USA,Mobile,796,7,301.18,2,Sports,Cryptocurrency,TRUE,FALSE,76.24,0
CUST-1718,2/4/2025 4:00,34,Other,UK,Desktop,2783,10,280.13,5,Electronics,Credit Card,TRUE,TRUE,39.07,0
CUST-1201,2/2/2025 21:39,33,Female,Canada,Mobile,2677,17,184.91,2,Books,PayPal,FALSE,TRUE,27.74,1
CUST-4786,2/1/2025 15:14,23,Other,India,Desktop,2805,5,480.91,0,Beauty,Cryptocurrency,FALSE,FALSE,33.24,0
CUST-8273,2/2/2025 21:45,49,Male,Canada,Desktop,2837,6,419.72,3,Home Decor,Net Banking,FALSE,TRUE,74.38,0
CUST-2530,2/4/2025 4:20,60,Other,India,Mobile,2979,12,446.62,4,Home Decor,PayPal,TRUE,FALSE,10.77,1
CUST-3906,2/2/2025 6:34,43,Male,UK,Mobile,575,7,333.64,3,Beauty,Net Banking,TRUE,FALSE,8.02,1
CUST-5936,2/2/2025 6:36,55,Male,UK,Tablet,1318,18,171.97,2,Home Decor,Credit Card,TRUE,FALSE,71.72,0
CUST-9321,2/4/2025 4:35,43,Male,Germany,Tablet,2354,1,427.74,4,Electronics,Debit Card,TRUE,TRUE,81.79,0
CUST-6390,2/4/2025 4:40,42,Male,Australia,Desktop,1713,7,265.42,3,Books,PayPal,TRUE,TRUE,95.07,0
CUST-9545,2/1/2025 15:21,29,Female,Canada,Desktop,2497,1,234.33,4,Clothing,Cryptocurrency,FALSE,FALSE,70.61,0
CUST-3505,2/2/2025 6:44,38,Female,Australia,Tablet,263,5,103.43,2,Electronics,Debit Card,TRUE,FALSE,39.99,0
CUST-4626,2/4/2025 4:55,49,Male,Germany,Mobile,1713,2,106.32,0,Sports,Cryptocurrency,TRUE,FALSE,62.87,0
CUST-2149,2/1/2025 15:24,32,Other,Australia,Desktop,1045,3,18.76,0,Beauty,Debit Card,TRUE,FALSE,3.94,1
CUST-5952,2/3/2025 13:40,44,Female,Canada,Mobile,2947,13,150.77,1,Sports,Credit Card,FALSE,TRUE,93.01,0
CUST-1325,2/2/2025 6:52,44,Other,India,Desktop,981,18,214.12,1,Clothing,Net Banking,TRUE,FALSE,74.42,0
CUST-5404,2/3/2025 13:48,22,Other,UK,Mobile,3415,10,183.22,2,Books,Cryptocurrency,TRUE,TRUE,20.46,1
CUST-8636,2/2/2025 22:24,63,Male,USA,Mobile,618,19,316.21,1,Electronics,Credit Card,TRUE,FALSE,20.79,1
CUST-2900,2/2/2025 6:58,32,Female,Canada,Tablet,1847,6,205.85,1,Electronics,PayPal,FALSE,TRUE,1.16,1
CUST-8892,2/3/2025 14:00,36,Other,India,Mobile,2808,1,106.09,1,Books,PayPal,TRUE,TRUE,56.89,0
CUST-1218,2/1/2025 15:31,47,Other,India,Mobile,396,7,43.46,3,Beauty,Net Banking,TRUE,FALSE,98.41,0
CUST-2179,2/3/2025 14:08,42,Other,Canada,Mobile,2214,18,57.55,4,Sports,Debit Card,TRUE,FALSE,95.16,0
CUST-9790,2/1/2025 15:33,26,Male,USA,Mobile,3435,17,70.86,4,Beauty,Credit Card,FALSE,FALSE,10.57,1
CUST-5816,2/1/2025 15:34,36,Other,USA,Mobile,2957,11,119.51,3,Beauty,Cryptocurrency,FALSE,FALSE,94.44,0
CUST-6675,2/4/2025 5:55,30,Male,USA,Desktop,2675,8,100.01,5,Electronics,PayPal,FALSE,TRUE,59.65,0
CUST-4507,2/3/2025 14:24,65,Female,UK,Mobile,1035,12,64.43,3,Books,Cryptocurrency,TRUE,FALSE,62.22,0
CUST-8777,2/2/2025 7:14,40,Male,Australia,Mobile,475,5,350.02,4,Clothing,PayPal,TRUE,FALSE,25.74,1
CUST-3906,2/1/2025 15:38,44,Female,Germany,Desktop,939,8,140.37,1,Sports,Credit Card,FALSE,TRUE,23.02,1
CUST-9237,2/1/2025 15:39,33,Male,USA,Tablet,2157,1,109.47,5,Sports,Net Banking,FALSE,FALSE,89.98,0
CUST-8858,2/2/2025 7:20,44,Other,UK,Desktop,380,18,155.04,2,Sports,Debit Card,TRUE,FALSE,95.89,0
CUST-8064,2/4/2025 6:25,28,Female,Canada,Tablet,1432,4,78.01,2,Sports,Net Banking,FALSE,TRUE,14.73,1
CUST-2972,2/4/2025 6:30,38,Male,India,Tablet,2533,17,309.85,0,Books,PayPal,FALSE,FALSE,69.96,0
CUST-5263,2/2/2025 7:26,41,Male,UK,Desktop,657,18,384.07,5,Beauty,PayPal,FALSE,TRUE,98.34,0
CUST-4000,2/1/2025 15:44,23,Other,India,Desktop,2929,13,177.83,4,Electronics,Net Banking,TRUE,TRUE,54.99,0
CUST-7618,2/4/2025 6:45,62,Male,Australia,Tablet,1761,5,458.33,3,Electronics,PayPal,TRUE,FALSE,22.11,1
CUST-2589,2/2/2025 7:32,53,Male,Australia,Mobile,3338,3,477.13,3,Sports,Net Banking,FALSE,FALSE,66.89,0
CUST-9783,2/3/2025 15:08,48,Male,UK,Tablet,2252,15,156.73,5,Books,Credit Card,FALSE,FALSE,95.92,0
CUST-5377,2/3/2025 15:12,33,Male,USA,Mobile,658,6,119.7,0,Electronics,Net Banking,TRUE,TRUE,56.31,0
CUST-8838,2/3/2025 15:16,19,Other,USA,Desktop,1325,1,17.15,2,Beauty,Net Banking,TRUE,FALSE,34.96,0
CUST-6012,2/2/2025 23:30,45,Female,Australia,Mobile,2643,19,65.99,3,Home Decor,Net Banking,TRUE,FALSE,47.81,0
CUST-7543,2/2/2025 23:33,19,Male,Canada,Tablet,2763,6,334.31,1,Electronics,Net Banking,TRUE,TRUE,98.17,0
CUST-4958,2/1/2025 15:52,29,Other,USA,Tablet,1103,9,296.13,3,Beauty,Net Banking,FALSE,TRUE,33.08,0
CUST-3609,2/4/2025 7:25,37,Other,Germany,Tablet,501,6,165.12,5,Electronics,Cryptocurrency,TRUE,TRUE,9.78,1
CUST-6538,2/2/2025 7:48,23,Other,India,Desktop,2334,9,285.8,4,Clothing,Debit Card,FALSE,TRUE,29.36,1
CUST-3051,2/2/2025 7:50,30,Female,Australia,Mobile,1402,15,55.64,4,Sports,PayPal,TRUE,FALSE,32.36,0
CUST-2848,2/1/2025 15:56,65,Female,UK,Tablet,2232,20,424.99,3,Clothing,Net Banking,TRUE,TRUE,21.3,1
CUST-1044,2/1/2025 15:57,41,Male,Canada,Mobile,1731,9,236.39,5,Home Decor,Debit Card,TRUE,FALSE,56.13,0
CUST-7723,2/4/2025 7:50,38,Female,UK,Mobile,696,9,450.7,4,Beauty,Net Banking,FALSE,FALSE,5.91,1
CUST-8513,2/4/2025 7:55,37,Female,India,Mobile,2150,17,53.02,0,Sports,Credit Card,FALSE,TRUE,18.35,1
CUST-9748,2/2/2025 8:00,51,Male,UK,Tablet,745,2,380.29,5,Home Decor,Net Banking,TRUE,FALSE,43.01,0
CUST-1096,2/4/2025 8:05,30,Female,India,Mobile,3380,16,462.45,3,Clothing,Net Banking,TRUE,TRUE,12.31,1
CUST-1683,2/3/2025 16:08,21,Male,Canada,Desktop,632,4,255.75,2,Clothing,Debit Card,FALSE,FALSE,81.13,0
CUST-8051,2/3/2025 0:09,50,Other,Australia,Desktop,3474,5,144.05,1,Electronics,Cryptocurrency,FALSE,FALSE,50.4,0
CUST-6789,2/4/2025 8:20,55,Male,Canada,Desktop,1494,8,294.22,4,Home Decor,Cryptocurrency,FALSE,FALSE,90.57,0
CUST-6033,2/3/2025 16:20,25,Other,Canada,Desktop,2371,8,304.27,1,Books,Credit Card,FALSE,FALSE,98.57,0
CUST-1244,2/4/2025 8:30,52,Other,India,Mobile,1830,4,97.78,2,Clothing,Net Banking,FALSE,TRUE,4.26,1
CUST-8028,2/3/2025 0:21,42,Other,Canada,Tablet,2225,4,300.08,2,Beauty,Credit Card,FALSE,TRUE,5.92,1
CUST-1774,2/3/2025 0:24,57,Other,India,Tablet,1678,9,308.83,0,Books,Net Banking,TRUE,TRUE,79.1,0
CUST-6546,2/3/2025 16:36,60,Male,India,Desktop,1082,19,282.87,4,Clothing,Cryptocurrency,TRUE,FALSE,53.1,0
CUST-6390,2/4/2025 8:50,21,Female,Canada,Desktop,2719,4,147.27,4,Books,Cryptocurrency,TRUE,FALSE,92.28,0
CUST-4534,2/2/2025 8:22,62,Male,India,Mobile,2267,1,423.72,5,Clothing,Debit Card,TRUE,TRUE,89.87,0
CUST-2948,2/3/2025 0:36,37,Male,USA,Desktop,2155,13,217,5,Clothing,Cryptocurrency,FALSE,TRUE,13.46,1
CUST-1853,2/3/2025 16:52,63,Other,Canada,Mobile,527,13,393.49,3,Home Decor,PayPal,FALSE,TRUE,27.66,1
CUST-3724,2/1/2025 16:14,51,Other,USA,Desktop,231,11,296.14,1,Electronics,Debit Card,FALSE,FALSE,71.75,0
CUST-1215,2/3/2025 17:00,36,Female,Canada,Desktop,3207,5,292.3,0,Electronics,Credit Card,FALSE,TRUE,23.88,1
CUST-3942,2/4/2025 9:20,57,Other,USA,Tablet,2096,1,413.13,2,Beauty,Net Banking,TRUE,FALSE,84.62,0
CUST-1933,2/3/2025 17:08,47,Female,Germany,Desktop,2263,20,141.02,2,Electronics,Net Banking,FALSE,TRUE,43.51,0
CUST-2671,2/3/2025 17:12,20,Other,USA,Mobile,3297,5,378.05,3,Clothing,PayPal,TRUE,FALSE,3.81,1
CUST-6191,2/1/2025 16:19,44,Other,USA,Desktop,1698,3,402.52,5,Sports,PayPal,TRUE,TRUE,35.93,0
CUST-9875,2/3/2025 1:00,53,Female,Australia,Mobile,1970,6,77.71,2,Books,Credit Card,TRUE,TRUE,41.75,0
CUST-9618,2/4/2025 9:45,52,Other,Australia,Desktop,375,10,420.01,1,Sports,Debit Card,FALSE,TRUE,45.8,0
CUST-3705,2/4/2025 9:50,45,Male,UK,Mobile,2976,8,265.35,3,Sports,Debit Card,FALSE,FALSE,30.96,0
CUST-1709,2/1/2025 16:23,32,Male,Canada,Tablet,816,6,108.25,2,Home Decor,PayPal,TRUE,FALSE,83.66,0
CUST-3124,2/2/2025 8:48,41,Female,India,Mobile,695,6,27.35,4,Electronics,Credit Card,TRUE,FALSE,68.91,0
CUST-2331,2/1/2025 16:25,23,Other,USA,Desktop,496,16,133.07,3,Home Decor,PayPal,FALSE,FALSE,94.99,0
CUST-5327,2/3/2025 17:44,32,Other,India,Desktop,1974,15,164.78,4,Sports,Cryptocurrency,TRUE,FALSE,65.33,0
CUST-6660,2/3/2025 1:21,25,Other,USA,Desktop,1295,15,401.46,1,Electronics,Debit Card,FALSE,TRUE,44.54,0
CUST-7401,2/4/2025 10:20,21,Male,UK,Mobile,1170,11,82.01,4,Beauty,Cryptocurrency,FALSE,FALSE,23.96,1
CUST-2541,2/4/2025 10:25,49,Male,Australia,Desktop,1437,17,343.73,0,Beauty,Debit Card,TRUE,FALSE,45.08,0
CUST-2961,2/3/2025 18:00,51,Other,Canada,Mobile,3312,16,58.95,1,Electronics,PayPal,TRUE,FALSE,71.88,0
CUST-6147,2/3/2025 1:33,22,Other,Germany,Tablet,1084,15,231.31,3,Books,Cryptocurrency,TRUE,TRUE,60.58,0
CUST-1339,2/3/2025 1:36,50,Other,USA,Tablet,1375,18,446.78,5,Home Decor,Cryptocurrency,TRUE,TRUE,17.53,1
CUST-6712,2/2/2025 9:06,34,Male,Canada,Mobile,2443,14,91.73,3,Books,PayPal,FALSE,FALSE,70.54,0
CUST-7428,2/2/2025 9:08,58,Female,UK,Tablet,1132,2,441.38,2,Home Decor,Debit Card,TRUE,TRUE,44.67,0
CUST-8255,2/3/2025 1:45,22,Female,Germany,Tablet,3385,17,190.79,4,Clothing,Net Banking,TRUE,FALSE,9.73,1
CUST-2610,2/1/2025 16:36,29,Female,Australia,Tablet,177,13,168.49,5,Electronics,Credit Card,FALSE,FALSE,10.95,1
CUST-8602,2/4/2025 11:05,59,Other,USA,Desktop,542,1,478.47,4,Clothing,Debit Card,TRUE,TRUE,96.47,0
CUST-9858,2/3/2025 18:32,65,Female,India,Mobile,595,18,290.97,1,Beauty,Debit Card,TRUE,FALSE,75.46,0
CUST-8485,2/3/2025 1:57,58,Male,Australia,Mobile,2997,19,495.71,0,Clothing,Credit Card,TRUE,TRUE,82.63,0
CUST-2360,2/2/2025 9:20,32,Other,Canada,Tablet,3221,10,47.39,5,Home Decor,Net Banking,FALSE,FALSE,27.66,1
CUST-5351,2/3/2025 2:03,25,Female,India,Mobile,2061,3,45.34,4,Clothing,Net Banking,TRUE,FALSE,26.33,1
CUST-1966,2/4/2025 11:30,61,Male,Germany,Mobile,50,15,365.71,5,Beauty,Credit Card,FALSE,FALSE,86.25,0
CUST-6508,2/3/2025 18:52,55,Female,Canada,Tablet,2394,16,294.62,0,Home Decor,Credit Card,TRUE,FALSE,45.29,0
CUST-7235,2/3/2025 2:12,44,Female,UK,Mobile,1603,19,442.96,4,Clothing,PayPal,FALSE,FALSE,63.85,0
